category,date_time,headline,link
entertainment," June 2, 2020  3:01:30 pm",Deepika Padukone to not oversee 83 post-production,https://indianexpress.com/article/entertainment/bollywood/deepika-padukone-to-not-oversee-83-post-production-6438687/
entertainment," June 2, 2020  2:46:07 pm","Frequent testing, less contact recommended to get Hollywood cameras rolling again",https://indianexpress.com/article/entertainment/hollywood/hollywood-plans-to-resume-shooting-after-coronavirus-6438828/
entertainment," June 2, 2020  5:37:55 pm",Puneet Issar on playing Duryodhan in Mahabharat: I took people’s hatred as a compliment,https://indianexpress.com/article/entertainment/television/puneet-issar-on-playing-duryodhan-mahabharat-6438693/
entertainment," June 2, 2020  7:21:01 pm",Why Mani Ratnam’s Nayakan remains a magnificent mob epic,https://indianexpress.com/article/entertainment/tamil/mani-ratnam-nayakan-a-magnificent-mob-epic-6438656/
entertainment," June 2, 2020  6:27:34 pm",Natkhat: The Vidya Balan short film is compelling,https://indianexpress.com/article/entertainment/bollywood/natkhat-viday-balan-short-film-6438505/
entertainment," June 2, 2020  5:13:51 pm",Wajid Khan’s mother tests positive for coronavirus,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-mother-tests-positive-for-coronavirus-6438501/
entertainment," June 2, 2020  5:02:13 pm","Mani Ratnam turns 64: Simran, Aadhi, Khushbu and others wish the ace filmmaker",https://indianexpress.com/article/entertainment/tamil/mani-ratnam-turns-64-birthday-wishes-6438312/
entertainment," June 2, 2020  5:16:19 pm",Spike Lee on what’s different about George Floyd protests,https://indianexpress.com/article/entertainment/hollywood/spike-lee-on-what-is-different-about-george-floyd-protests-6438345/
entertainment," June 3, 2020  2:32:34 pm",Sonu Sood news on June 3: Fans compare the actor to Bhagat Singh,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-news-on-june-2-6438303/
entertainment," June 2, 2020  5:08:50 pm","SRK pledges to help toddler at Muzaffarpur railway station, says he knows how it feels to lose a parent",https://indianexpress.com/article/entertainment/bollywood/shah-rukh-khan-help-toddler-at-muzaffarpur-railway-station-6438289/
entertainment," June 2, 2020  5:06:49 pm",‘Supremely gifted composer-singer… with fresh sound’,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-music-director-dead-coronavirus-6438084/
entertainment," June 2, 2020  5:10:00 pm","Streaming in June 2020: Gulabo Sitabo, Choked, Kehne Ko Humsafar Hain 3 and more",https://indianexpress.com/article/entertainment/web-series/gulabo-sitabo-kehne-ko-humsafar-hai-3-choked-streaming-in-june-6434149/
entertainment," June 2, 2020  5:05:45 pm",Mohena Kumari Singh and family test positive for coronavirus,https://indianexpress.com/article/entertainment/television/mohena-kumari-singh-family-coronavirus-positive-6437599/
entertainment," June 1, 2020  6:27:01 pm",James Cameron arrives in New Zealand to restart Avatar 2 production,https://indianexpress.com/article/entertainment/hollywood/james-cameron-avatar-2-restart-production-photos-6437446/
entertainment," June 3, 2020  5:50:38 pm",Films speak a universal language: Bengali director whose Malayalam film made it to Cannes market,https://indianexpress.com/article/entertainment/malayalam/aneek-choudhuri-katti-nrittam-cannes-film-festival-2020-6437498/
entertainment," June 2, 2020  8:34:00 am",Hindustani Bhau files police complaint against Ekta Kapoor,https://indianexpress.com/article/entertainment/television/hindustani-bhau-ekta-kapoor-police-complaint-xxx-6437285/
entertainment," June 1, 2020  4:20:56 pm","George Floyd death: Taylor Swift, Lady Gaga and other celebrities speak out",https://indianexpress.com/article/entertainment/hollywood/george-floyd-death-taylor-swift-lady-gaga-6437401/
entertainment," June 1, 2020  9:27:26 pm",John Cusack claims he was attacked by police for documenting George Floyd protests,https://indianexpress.com/article/entertainment/hollywood/john-cusack-attacked-by-police-for-filming-george-floyd-protests-video-6437372/
entertainment," June 2, 2020  8:25:32 am",Sonu Sood sends over 1000 migrant workers to Uttar Pradesh and Bihar,https://indianexpress.com/article/entertainment/bollywood/sonu-sood-sends-migrant-workers-to-uttar-pradesh-and-bihar-by-train-6437283/
entertainment," June 1, 2020  4:37:02 pm",Morgan Freeman turns 83: Five movies of the thespian you can watch online,https://indianexpress.com/article/entertainment/hollywood/morgan-freeman-turns-83-watch-five-movies-online-6437301/
entertainment," June 1, 2020  9:28:03 pm",PLAYLIST: The best of Sajid-Wajid,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-best-songs-music-composer-singer-sajid-wajid-playlist-6436953/
entertainment," June 1, 2020  9:28:39 pm",Ajay Devgn donates oxygen cylinders and ventilators to Dharavi hospital,https://indianexpress.com/article/entertainment/bollywood/ajay-devgn-donates-oxygen-cylinders-ventilators-to-dharavi-hospital-6437294/
entertainment," June 1, 2020  4:50:27 pm",Josh Gad reunites Lord of the Rings cast to raise funds for COVID-19 charity,https://indianexpress.com/article/entertainment/hollywood/josh-gad-lord-of-the-rings-cast-reunion-raise-funds-covid-19-charity-6437286/
entertainment," June 2, 2020  8:27:31 am",Anurag Kashyap launches new production company,https://indianexpress.com/article/entertainment/bollywood/anurag-kashayp-forms-new-production-company-6437094/
entertainment," June 4, 2020  8:31:49 am","Streaming Guide: TV shows, movies and web series to watch on June 3",https://indianexpress.com/article/entertainment/web-series/streaming-on-june-1-6436981/
entertainment," June 2, 2020  1:53:38 pm","The Academy, Disney, Warner Bros, Netflix and other Hollywood giants stand against racism",https://indianexpress.com/article/entertainment/hollywood/racism-george-floyd-netflix-the-academy-amazon-6437116/
entertainment," June 2, 2020  8:29:50 am","Rana Daggubati, Miheeka Bajaj to tie the knot in August?",https://indianexpress.com/article/entertainment/telugu/rana-daggubati-to-marry-miheeka-bajaj-in-august-6437111/
entertainment," June 2, 2020  6:42:11 pm",Bollywood news on June 2: Richa Chadha shares concerns as cyclone Nisarga approaches Mumbai and more,https://indianexpress.com/article/entertainment/bollywood/bollywood-news-on-june-1-wajid-khan-6437041/
entertainment," June 3, 2020  12:50:25 pm","TV news on June 2: Mohena Kumari tests positive for coronavirus, Ramya Krishnan’s Queen to air on Zee TV",https://indianexpress.com/article/entertainment/television/tv-news-june-1-dipika-kakar-divyanka-tripathi-ncc-days-6436968/
entertainment," June 2, 2020  8:33:08 am",Wajid Khan: Everything to know about the music composer-singer,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-music-composer-singer-everything-to-know-sajid-wajid-death-6436778/
entertainment," June 2, 2020  8:28:56 am",Why you should watch Guardian The Lonely and Great God on Netflix,https://indianexpress.com/article/entertainment/web-series/why-you-should-watch-guardian-the-lonely-and-great-god-on-netflix-6434927/
entertainment," June 1, 2020  8:31:46 am",Mahesh Babu: Sarkaru Vaari Paata is a complete entertainer,https://indianexpress.com/article/entertainment/telugu/mahesh-babu-sarkaru-vaari-paata-is-a-complete-entertainer-6436783/
entertainment," June 2, 2020  8:24:44 am",MasterChef Australia Back to Win: Reynold is back in his groove,https://indianexpress.com/article/entertainment/television/masterchef-australia-week-7-review-reynold-frontrunner-6435758/
entertainment," June 2, 2020  8:26:05 am","AR Rahman, Salman Khan, Boney Kapoor and others remember Wajid Khan",https://indianexpress.com/article/entertainment/bollywood/bollywood-mourns-the-demise-of-music-director-wajid-6436640/
entertainment," June 2, 2020  8:27:02 am",Music director-singer Wajid Khan passes away,https://indianexpress.com/article/entertainment/bollywood/music-director-wajid-khan-dead-6436540/
entertainment," May 31, 2020  11:07:12 pm",Maharashtra allows film and TV shoot in non-containment zones,https://indianexpress.com/article/entertainment/bollywood/maharashtra-allows-conditional-film-shoot-in-non-containment-zones-6436223/
entertainment," May 31, 2020  8:51:24 pm",Reliance Entertainment Group CEO Shibasish Sarkar tests positive for coronavirus,https://indianexpress.com/article/entertainment/bollywood/reliance-entertainment-group-ceo-shibasish-sarkar-tests-positive-for-coronavirus-6436060/
entertainment," May 31, 2020  9:56:28 pm","Go ahead, make my (birth)day: 10 memorable lines from Clint Eastwood",https://indianexpress.com/article/entertainment/hollywood/10-memorable-lines-from-clint-eastwood-6436180/
entertainment," June 1, 2020  12:22:17 pm","Natasa Stankovic and Hardik Pandya expecting their first child, friends congratulate the couple",https://indianexpress.com/article/entertainment/television/natasa-stankovic-expecting-first-child-with-fiance-hardik-pandya-6436085/
entertainment," May 31, 2020  5:42:53 pm",The Vast of Night movie review: A gripping old-school sci-fi thriller,https://indianexpress.com/article/entertainment/web-series/the-vast-of-night-movie-review-a-gripping-old-school-sci-fi-thriller-6434810/
entertainment," May 31, 2020  4:21:03 pm",Christopher Nolan on Tenet’s release: It will be ready when theaters reopen,https://indianexpress.com/article/entertainment/hollywood/christopher-nolan-on-tenet-release-it-will-be-ready-when-theaters-reopen-6435918/
entertainment," May 31, 2020  3:52:57 pm",Taapsee Pannu is a perfectionist: Rahul Dholakia,https://indianexpress.com/article/entertainment/bollywood/taapsee-pannu-is-a-perfectionist-rahul-dholakia-6435894/
entertainment," May 31, 2020  2:47:26 pm",Actor Kendrick Sampson hit by rubber bullets at George Floyd protests,https://indianexpress.com/article/entertainment/television/actor-kendrick-sampson-hit-by-rubber-bullets-at-george-floyd-protests-6435794/
entertainment," May 31, 2020  1:29:29 pm",Josh Trank says it was ‘inspiring’ to work with ‘effortlessly talented’ Tom Hardy,https://indianexpress.com/article/entertainment/hollywood/josh-trank-says-it-was-inspiring-to-work-with-effortlessly-talented-tom-hardy-6435710/
entertainment," May 31, 2020  12:44:41 pm",JK Simmons teases MCU future post Far From Home appearance,https://indianexpress.com/article/entertainment/hollywood/jk-simmons-teases-mcu-future-post-far-from-home-appearance-6435632/
entertainment," May 31, 2020  1:56:36 pm",Swara Bhasker on the migrant crisis: Have to sift through filth on social media to reach the needy,https://indianexpress.com/article/entertainment/bollywood/swara-bhasker-migrant-crisis-have-to-sift-through-filth-on-social-media-to-reach-needy-6435537/
